DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2012,35.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2013,33.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2014,35.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2015,29.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2016,30.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2017,32.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2018,31.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CY,2019,29.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2011,62.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2012,58.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2013,64.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2014,58.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2015,54.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2016,49.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2017,49.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2018,44.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2019,44.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,CZ,2020,47.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2011,49.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2012,46.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2013,45.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2014,43.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2015,40.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2016,39.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2017,37.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2018,32.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE,2019,35.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2011,49.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2012,46.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2013,45.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2014,43.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2015,40.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2016,39.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2017,37.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2018,32.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DE_TOT,2019,35.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2011,53.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2012,55.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2013,68.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2014,68.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2015,56.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2016,56.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2017,48.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2018,46.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2019,34.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,DK,2020,54.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA18,2011,48.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA18,2013,46.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA18,2014,45.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA18,2015,46.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA18,2016,46.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA19,2011,48.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA19,2013,46.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA19,2014,45.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA19,2015,46.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EA19,2016,46.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2011,56.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2012,53.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2013,59.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2014,51.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2015,49.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2016,51.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2017,51.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2018,48.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EE,2019,42.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EEA30_2007,2011,46.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EEA31,2011,46.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EFTA,2011,42.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2011,23.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2012,29.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2013,32.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2014,27.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2015,29.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2016,22.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EL,2017,38.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2011,65.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2012,63.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2013,61.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2014,62.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2015,57.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2016,56.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2017,57.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2018,57.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2019,55.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,ES,2020,85.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2007,2011,46.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2007,2013,45.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2007,2014,43.6,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2007,2015,43.3,
