DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2011,10747,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2012,11087,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2013,11730,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2014,12088,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2015,12764,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2016,13114,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2017,14514,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2018,14857,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,AZ,2019,17148,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2004,1494,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2005,1763,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2006,1659,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2007,1826,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2008,1369,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2009,1402,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2010,1676,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BA,2012,2294,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1960,4589,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1961,4607,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1962,4697,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1963,5171,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1964,5470,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1965,5520,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1966,5826,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1967,6023,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1968,6057,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1969,6458,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1970,6403,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1971,7024,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1972,7832,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1973,8336,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1974,10133,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1975,10977,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1976,12665,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1977,12867,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1978,13528,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1979,13381,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1980,14457,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1981,15323,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1982,16004,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1983,17125,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1984,18645,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1985,18440,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1986,18378,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1987,19722,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1988,20809,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1989,20256,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1990,20330,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1991,20845,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1992,22262,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1993,21602,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1994,22041,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1995,34982,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1996,28402,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1997,26747,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1998,26503,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,1999,26423,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2000,27002,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2001,29314,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2002,30628,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2003,31355,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2004,31405,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2005,30840,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2006,29189,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2007,30081,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2008,35366,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2009,32606,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2010,28903,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2011,27522,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2012,26145,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2013,24872,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2014,24310,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2015,24667,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2016,23583,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2017,23068,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2018,23135,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2019,22435,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BE,2020,21313,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1961,8549,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1962,8113,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1963,8285,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1964,8635,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1965,8679,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1966,8608,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1967,9652,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1968,9683,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1969,9361,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1970,9905,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1971,9542,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1972,10227,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1973,10902,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1974,11560,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1975,11030,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1976,11311,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1977,13085,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1978,12756,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1979,12055,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1980,13110,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1981,13252,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1982,13282,
